time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,position_d_x,position_d_y,position_d_z,orientation_d_x,orientation_d_y,orientation_d_z,orientation_d_w,translational_stiffness,rotational_stiffness,nullspace_stiffness,velocity,f_x,f_y,f_z,tau_x,tau_x,tau_z,joint1,joint2,joint3,joint4,joint5,joint6,joint7
0.015000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.016000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.017000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.018000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.019000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.020000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.021000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.022000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.023000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.024000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.025000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.026000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.027000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.028000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.029000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.030000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.031000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.032000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.033000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.034000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.035000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.036000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.037000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.038000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.039000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.040000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.041000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.042000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.043000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.044000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.045000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.046000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.047000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.048000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.049000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.050000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.051000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.052000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.053000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.054000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.055000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.056000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.057000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.058000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.059000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.060000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.061000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.062000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.063000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
0.064000,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,-0.515192,-0.307328,0.856965,0.999923,0.004788,-0.011347,0.001243,1000.000000,100.000000,0.000000,0.000021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968508,0.128895,0.404370,-1.428521,0.666877,0.735907,0.174451
