time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,position_d_x,position_d_y,position_d_z,orientation_d_x,orientation_d_y,orientation_d_z,orientation_d_w,translational_stiffness,rotational_stiffness,nullspace_stiffness,velocity,f_x,f_y,f_z,tau_x,tau_x,tau_z,joint1,joint2,joint3,joint4,joint5,joint6,joint7
0.000000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.001000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.002000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.003000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.004000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.005000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.006000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.007000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.008000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.009000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.010000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.011000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.012000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.013000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.014000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.015000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.016000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.017000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.018000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.019000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.020000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.021000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.022000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.023000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.024000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.025000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.026000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.027000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.028000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.029000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.030000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.031000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.032000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.032000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.034000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.035000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.036000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.037000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
0.038000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598399,0.373507,0.078924,-0.832052,0.233405,0.905924,0.743932
