time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,position_d_x,position_d_y,position_d_z,orientation_d_x,orientation_d_y,orientation_d_z,orientation_d_w,translational_stiffness,rotational_stiffness,nullspace_stiffness,velocity,f_x,f_y,f_z,tau_x,tau_x,tau_z,joint1,joint2,joint3,joint4,joint5,joint6,joint7
0.016000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.017000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.018000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.019000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.019000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.021000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.022000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.023000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.024000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.025000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.026000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.027000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.028000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.029000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.030000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.031000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.032000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.033000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.034000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.035000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.035000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.037000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.038000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.039000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.040000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.040000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.042000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.043000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.044000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.045000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.046000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.047000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.048000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.049000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.050000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.051000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.052000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.053000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.054000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.055000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.056000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.057000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.058000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.059000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.060000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.061000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.062000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.063000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.064000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.065000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.066000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.067000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.068000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.069000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.069000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.071000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.072000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.073000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.074000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.075000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.076000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.077000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.078000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.079000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
0.080000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233735,0.905988,0.743824
0.081000,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,-0.500000,-0.500000,0.800000,0.999924,0.004772,-0.011324,0.001005,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598757,0.373504,0.078308,-0.832031,0.233736,0.905988,0.743824
