time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,position_d_x,position_d_y,position_d_z,orientation_d_x,orientation_d_y,orientation_d_z,orientation_d_w,translational_stiffness,rotational_stiffness,nullspace_stiffness,velocity,f_x,f_y,f_z,tau_x,tau_x,tau_z,joint1,joint2,joint3,joint4,joint5,joint6,joint7
0.000000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.001000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.001000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.003000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.004000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.005000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.006000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.007000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.008000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.009000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.010000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.010000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.012000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.013000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.014000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.015000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.016000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.017000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.018000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.019000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.020000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.021000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.022000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.023000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.024000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.025000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.026000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.027000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.028000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.029000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.030000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.031000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.032000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.033000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.034000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.035000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.036000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.037000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.038000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.039000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.040000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.041000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.042000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.043000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.044000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.045000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.045000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.047000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.048000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.049000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.050000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.051000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.052000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.053000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.054000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.055000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.056000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.057000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.058000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.059000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.060000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.061000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.062000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.063000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
0.064000,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,-0.500000,-0.500000,0.800000,0.999924,0.004776,-0.011320,0.001026,200.000000,100.000000,0.000000,0.000035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.598589,0.373501,0.078589,-0.832052,0.233616,0.905940,0.743846
